iter	Passed	Remaining
236	1739	12938
237	1752	12975
238	1759	12963
239	1770	12985
240	1777	12973
241	1782	12947
242	1788	12934
243	1796	12930
244	1806	12942
245	1812	12924
246	1817	12901
247	1822	12875
248	1837	12918
249	1847	12929
250	1859	12957
251	1864	12935
252	1870	12915
253	1880	12924
254	1891	12945
255	1906	12988
256	1929	13086
257	1941	13110
258	1954	13135
259	1961	13130
260	1968	13118
261	1980	13139
262	1989	13142
263	2007	13203
264	2022	13239
265	2029	13229
266	2035	13212
267	2045	13217
268	2051	13202
269	2058	13191
270	2063	13167
271	2072	13168
272	2083	13177
273	2089	13163
274	2103	13191
275	2112	13193
276	2121	13198
277	2132	13211
278	2144	13230
279	2152	13219
280	2162	13227
281	2169	13218
282	2178	13214
283	2187	13219
284	2195	13209
285	2203	13204
286	2211	13200
287	2221	13205
288	2232	13219
289	2242	13223
290	2256	13254
291	2273	13296
292	2283	13305
293	2292	13304
294	2303	13316
295	2317	13338
296	2325	13333
297	2334	13334
298	2362	13437
299	2383	13508
300	2403	13566
301	2421	13613
302	2440	13665
303	2454	13692
304	2462	13687
305	2470	13674
306	2475	13652
307	2493	13697
308	2508	13730
309	2520	13741
310	2533	13759
311	2542	13753
312	2551	13753
313	2560	13746
314	2567	13733
315	2573	13712
316	2577	13686
317	2584	13670
318	2590	13648
319	2597	13637
320	2603	13616
321	2608	13591
322	2621	13611
323	2629	13603
324	2635	13580
325	2640	13557
326	2648	13552
327	2658	13553
328	2665	13535
329	2670	13513
330	2678	13506
331	2683	13483
332	2690	13470
333	2696	13447
334	2701	13425
335	2706	13404
336	2711	13382
337	2717	13360
338	2722	13341
339	2728	13320
340	2734	13302
341	2739	13282
342	2746	13270
343	2753	13255
344	2758	13232
345	2765	13219
346	2776	13226
347	2783	13212
348	2792	13209
349	2798	13193
350	2804	13174
351	2809	13153
352	2815	13135
353	2821	13120
354	2826	13099
355	2831	13077
356	2837	13057
357	2842	13035
358	2846	13012
359	2852	12993
360	2858	12979
361	2863	12959
362	2869	12939
363	2874	12918
364	2879	12896
365	2884	12876
366	2889	12855
367	2894	12835
368	2899	12814
369	2907	12807
370	2915	12802
371	2923	12792
372	2932	12789
373	2942	12791
374	2949	12782
375	2954	12762
376	2959	12742
377	2964	12722
378	2972	12712
379	2977	12694
380	2982	12674
381	2987	12655
382	2993	12636
383	2997	12616
384	3002	12596
385	3008	12579
386	3013	12558
387	3018	12542
388	3023	12522
389	3028	12504
390	3033	12485
391	3039	12467
392	3044	12448
393	3049	12429
394	3054	12409
395	3059	12391
396	3064	12374
397	3069	12355
398	3075	12338
399	3080	12323
400	3085	12304
401	3090	12285
402	3096	12269
403	3101	12251
404	3106	12233
405	3112	12218
406	3116	12199
407	3121	12181
408	3126	12163
409	3131	12145
410	3136	12127
411	3142	12110
412	3146	12091
413	3151	12073
414	3156	12056
415	3161	12038
416	3167	12023
417	3172	12006
418	3177	11988
419	3182	11974
420	3187	11956
421	3193	11939
422	3197	11922
423	3203	11905
424	3208	11891
425	3213	11875
426	3218	11857
427	3223	11840
428	3228	11824
429	3235	11811
430	3240	11795
431	3244	11778
432	3250	11763
433	3255	11747
434	3261	11732
435	3266	11716
436	3272	11704
437	3277	11689
438	3283	11675
439	3292	11672
440	3298	11661
441	3304	11648
442	3311	11639
443	3319	11633
444	3328	11632
445	3334	11616
446	3339	11603
447	3344	11587
448	3349	11572
449	3355	11558
450	3360	11542
451	3365	11526
452	3371	11513
453	3376	11497
454	3381	11481
455	3386	11467
456	3391	11450
457	3396	11434
458	3401	11420
459	3406	11404
460	3411	11389
461	3416	11374
462	3422	11362
463	3427	11346
464	3432	11330
465	3437	11315
466	3442	11300
467	3447	11285
468	3453	11273
469	3458	11259
470	3464	11246
471	3470	11233
472	3474	11218
473	3480	11204
474	3485	11189
475	3490	11174
476	3495	11159
477	3500	11145
478	3505	11131
479	3510	11117
480	3516	11105
481	3521	11090
482	3526	11075
483	3531	11060
484	3536	11046
485	3541	11032
486	3546	11018
487	3552	11006
488	3557	10993
489	3562	10979
490	3568	10968
491	3573	10954
492	3578	10940
493	3583	10925
494	3589	10912
495	3596	10905
496	3601	10892
497	3606	10878
498	3611	10864
499	3617	10851
500	3622	10837
501	3627	10823
502	3633	10813
503	3640	10805
504	3646	10794
505	3651	10781
506	3656	10768
507	3661	10755
508	3667	10741
509	3671	10727
510	3676	10713
511	3682	10701
512	3687	10687
513	3692	10675
514	3699	10666
515	3704	10652
516	3709	10640
517	3714	10626
518	3719	10612
519	3724	10599
520	3729	10586
521	3734	10575
522	3739	10561
523	3744	10548
524	3749	10535
525	3755	10523
526	3760	10510
527	3765	10499
528	3770	10486
529	3779	10481
530	3786	10474
531	3791	10462
532	3798	10453
533	3803	10442
534	3808	10429
535	3813	10416
536	3818	10403
537	3823	10391
538	3828	10377
539	3833	10364
540	3838	10352
541	3843	10339
542	3848	10327
543	3853	10314
544	3858	10301
545	3864	10291
546	3869	10278
547	3874	10265
548	3879	10253
549	3884	10241
550	3889	10228
551	3894	10217
552	3902	10211
553	3909	10203
554	3916	10197
555	3925	10196
556	3933	10190
557	3944	10194
558	3949	10182
559	3955	10172
560	3961	10160
561	3966	10148
562	3971	10135
563	3975	10123
564	3981	10111
565	3986	10099
566	3992	10090
567	3998	10080
568	4004	10070
569	4010	10060
570	4015	10049
571	4020	10037
572	4025	10026
573	4031	10016
574	4036	10003
575	4041	9991
576	4046	9979
577	4051	9966
578	4056	9954
579	4061	9942
580	4066	9930
581	4070	9918
582	4076	9908
583	4081	9896
584	4086	9884
585	4091	9873
586	4096	9861
587	4103	9852
588	4108	9841
589	4113	9829
590	4118	9818
591	4123	9806
592	4128	9796
593	4134	9786
594	4139	9774
595	4144	9763
596	4149	9751
597	4154	9739
598	4159	9728
599	4164	9716
600	4168	9704
601	4173	9692
602	4178	9681
603	4183	9669
604	4189	9660
605	4194	9649
606	4199	9637
607	4204	9627
608	4210	9615
609	4215	9604
610	4219	9592
611	4224	9581
612	4229	9569
613	4234	9558
614	4241	9551
615	4246	9540
616	4251	9530
617	4256	9519
618	4262	9509
619	4267	9498
620	4272	9487
621	4277	9476
622	4283	9467
623	4288	9456
624	4293	9446
625	4300	9438
626	4305	9428
627	4310	9417
628	4315	9407
629	4320	9396
630	4325	9385
631	4331	9376
632	4336	9364
633	4341	9354
634	4347	9344
635	4352	9333
636	4357	9322
637	4363	9315
638	4370	9308
639	4378	9303
640	4382	9292
641	4388	9282
642	4393	9271
643	4398	9261
644	4404	9251
645	4408	9240
646	4413	9230
647	4418	9219
648	4424	9209
649	4429	9199
650	4434	9189
651	4439	9178
652	4444	9168
653	4449	9157
654	4454	9147
655	4459	9136
656	4465	9127
657	4470	9117
658	4476	9109
659	4482	9100
660	4487	9089
661	4492	9080
662	4497	9070
663	4502	9060
664	4507	9049
665	4512	9039
666	4517	9028
667	4522	9017
668	4527	9008
669	4532	8998
670	4539	8991
671	4544	8980
672	4549	8970
673	4554	8961
674	4560	8951
675	4565	8941
676	4570	8931
677	4575	8921
678	4581	8912
679	4586	8903
680	4591	8892
681	4596	8882
682	4602	8874
683	4607	8864
684	4612	8854
685	4617	8844
686	4622	8834
687	4627	8824
688	4633	8816
689	4638	8806
690	4643	8796
691	4648	8786
692	4653	8776
693	4658	8767
694	4664	8757
695	4669	8747
696	4674	8737
697	4679	8728
698	4684	8719
699	4689	8709
700	4695	8700
701	4700	8691
702	4705	8681
703	4711	8672
704	4719	8668
705	4724	8659
706	4730	8651
707	4735	8641
708	4740	8631
709	4745	8622
710	4750	8612
711	4755	8602
712	4760	8593
713	4765	8582
714	4770	8573
715	4775	8563
716	4779	8553
717	4784	8543
718	4789	8534
719	4795	8524
720	4800	8515
721	4805	8505
722	4810	8496
723	4815	8486
724	4820	8477
725	4825	8467
726	4830	8458
727	4835	8448
728	4839	8438
729	4845	8428
730	4850	8419
731	4855	8410
732	4860	8401
733	4867	8395
734	4873	8387
735	4878	8378
736	4884	8370
737	4889	8361
738	4894	8352
739	4899	8342
740	4904	8332
741	4912	8328
742	4917	8319
743	4923	8311
744	4928	8302
745	4933	8292
746	4938	8283
747	4943	8273
748	4947	8264
749	4952	8254
750	4958	8246
751	4963	8236
752	4968	8227
753	4973	8218
754	4978	8209
755	4983	8199
756	4988	8191
757	4994	8184
758	4999	8174
759	5004	8165
760	5009	8156
761	5015	8148
762	5021	8140
763	5025	8131
764	5030	8121
765	5035	8112
766	5041	8104
767	5046	8095
768	5051	8086
769	5058	8079
770	5063	8070
771	5068	8062
772	5073	8052
773	5078	8043
774	5083	8035
775	5088	8025
776	5093	8016
777	5097	8007
778	5102	7998
779	5107	7989
780	5113	7981
781	5118	7972
782	5123	7962
783	5128	7953
784	5133	7945
785	5138	7936
786	5143	7928
787	5149	7919
788	5153	7910
789	5158	7901
790	5164	7893
791	5169	7884
792	5174	7875
793	5179	7866
794	5184	7857
795	5190	7850
796	5195	7841
797	5200	7833
798	5205	7824
799	5210	7815
800	5215	7806
801	5220	7797
802	5225	7788
803	5229	7779
804	5234	7771
805	5239	7762
806	5245	7755
807	5251	7746
808	5256	7738
809	5261	7729
810	5266	7721
811	5271	7712
812	5276	7704
813	5282	7696
814	5287	7687
815	5292	7679
816	5298	7671
817	5303	7662
818	5308	7654
819	5313	7646
820	5318	7638
821	5323	7629
822	5329	7621
823	5334	7613
824	5339	7604
825	5344	7595
826	5349	7587
827	5354	7578
828	5359	7570
829	5364	7561
830	5369	7552
831	5374	7545
832	5379	7536
833	5384	7528
834	5389	7519
835	5394	7510
836	5399	7502
837	5404	7493
838	5409	7486
839	5419	7483
840	5426	7477
841	5430	7469
842	5435	7460
843	5441	7452
844	5445	7443
845	5451	7436
846	5456	7428
847	5461	7419
848	5467	7412
849	5473	7405
850	5480	7398
851	5484	7390
852	5491	7384
853	5498	7378
854	5503	7370
855	5508	7361
856	5513	7353
857	5519	7346
858	5524	7338
859	5530	7330
860	5537	7325
861	5543	7318
862	5547	7309
863	5553	7301
864	5558	7293
865	5563	7285
866	5568	7276
867	5573	7269
868	5579	7261
869	5584	7253
870	5589	7245
871	5595	7238
872	5601	7231
873	5606	7222
874	5612	7215
875	5617	7208
876	5622	7199
877	5627	7191
878	5632	7183
879	5637	7175
880	5642	7167
881	5648	7160
882	5662	7162
883	5668	7156
884	5674	7149
885	5680	7141
886	5685	7133
887	5689	7125
888	5694	7117
889	5700	7109
890	5705	7102
891	5711	7094
892	5715	7085
893	5720	7077
894	5726	7069
895	5730	7061
896	5736	7053
897	5741	7045
898	5746	7037
899	5754	7033
900	5759	7025
901	5764	7017
902	5769	7009
903	5774	7000
904	5779	6993
905	5785	6985
906	5790	6977
907	5794	6969
908	5799	6961
909	5804	6953
910	5809	6944
911	5814	6936
912	5819	6928
913	5824	6920
914	5829	6912
915	5834	6904
916	5839	6896
917	5844	6888
918	5849	6880
919	5854	6872
920	5859	6864
921	5864	6856
922	5869	6849
923	5875	6842
924	5881	6834
925	5886	6827
926	5898	6827
927	5904	6820
928	5910	6813
929	5915	6806
930	5920	6798
931	5926	6791
932	5932	6784
933	5937	6776
934	5942	6768
935	5947	6761
936	5956	6757
937	5966	6755
938	5971	6747
939	5976	6739
940	5981	6731
941	5986	6724
942	5991	6716
943	5997	6709
944	6003	6702
945	6008	6694
946	6013	6686
947	6018	6678
948	6023	6670
949	6028	6663
950	6033	6655
951	6038	6647
952	6043	6639
953	6048	6632
954	6053	6624
955	6058	6616
956	6063	6608
957	6068	6601
958	6073	6593
959	6078	6585
960	6083	6577
961	6088	6569
962	6093	6562
963	6098	6554
964	6103	6546
965	6108	6538
966	6114	6532
967	6119	6524
968	6124	6516
969	6129	6508
970	6134	6500
971	6141	6494
972	6146	6487
973	6151	6479
974	6156	6472
975	6161	6464
976	6166	6456
977	6172	6449
978	6176	6441
979	6181	6434
980	6188	6427
981	6193	6420
982	6197	6412
983	6202	6404
984	6207	6396
985	6212	6388
986	6217	6381
987	6222	6373
988	6227	6365
989	6232	6358
990	6236	6350
991	6241	6342
992	6249	6337
993	6254	6329
994	6259	6322
995	6264	6314
996	6269	6307
997	6274	6299
998	6279	6292
999	6284	6284
1000	6290	6277
1001	6296	6271
1002	6301	6263
1003	6306	6255
1004	6310	6248
1005	6315	6240
1006	6321	6233
1007	6326	6225
1008	6331	6218
1009	6336	6211
1010	6342	6204
1011	6347	6196
1012	6352	6189
1013	6356	6181
1014	6361	6173
1015	6367	6166
1016	6372	6159
1017	6377	6151
1018	6382	6144
1019	6388	6137
1020	6393	6130
1021	6398	6123
1022	6403	6115
1023	6409	6108
1024	6414	6101
1025	6419	6093
1026	6424	6086
1027	6428	6078
1028	6433	6071
1029	6439	6063
1030	6445	6057
1031	6450	6050
1032	6455	6042
1033	6459	6034
1034	6464	6027
1035	6470	6021
1036	6476	6014
1037	6481	6007
1038	6488	6001
1039	6494	5994
1040	6500	5988
1041	6505	5981
1042	6512	5975
1043	6518	5968
1044	6524	5962
1045	6529	5955
1046	6535	5948
1047	6540	5941
1048	6546	5934
1049	6551	5927
1050	6557	5921
1051	6564	5915
1052	6569	5908
1053	6576	5902
1054	6583	5896
1055	6589	5890
1056	6594	5883
1057	6599	5876
1058	6605	5869
1059	6610	5862
1060	6615	5855
1061	6623	5850
1062	6629	5843
1063	6637	5839
1064	6643	5832
1065	6648	5825
1066	6653	5818
1067	6659	5811
1068	6664	5803
1069	6670	5797
1070	6675	5790
1071	6680	5783
1072	6685	5776
1073	6690	5768
1074	6695	5761
1075	6701	5754
1076	6706	5747
1077	6712	5741
1078	6717	5733
1079	6723	5727
1080	6728	5720
1081	6734	5714
1082	6739	5706
1083	6748	5702
1084	6756	5697
1085	6762	5691
1086	6768	5684
1087	6774	5678
1088	6787	5678
1089	6803	5680
1090	6813	5676
1091	6823	5673
1092	6830	5667
1093	6837	5662
1094	6848	5660
1095	6856	5655
1096	6866	5651
1097	6872	5645
1098	6881	5641
1099	6889	5636
1100	6896	5631
1101	6906	5627
1102	6914	5623
1103	6922	5618
1104	6927	5611
1105	6932	5603
1106	6938	5597
1107	6944	5590
1108	6949	5583
1109	6955	5576
1110	6959	5569
1111	6964	5561
1112	6972	5556
1113	6982	5553
1114	6988	5547
1115	6997	5542
1116	7005	5537
1117	7014	5533
1118	7024	5530
1119	7034	5526
1120	7039	5519
1121	7049	5516
1122	7061	5514
1123	7070	5510
1124	7077	5504
1125	7086	5500
1126	7094	5495
1127	7099	5488
1128	7108	5483
1129	7115	5478
1130	7120	5471
1131	7126	5464
1132	7136	5460
1133	7143	5455
1134	7150	5449
1135	7160	5445
1136	7167	5439
1137	7174	5434
1138	7179	5426
1139	7184	5419
1140	7189	5412
1141	7195	5405
1142	7200	5399
1143	7207	5393
1144	7213	5386
1145	7219	5379
1146	7224	5372
1147	7229	5365
1148	7237	5360
1149	7246	5356
1150	7253	5350
1151	7263	5346
1152	7269	5339
1153	7274	5333
1154	7281	5326
1155	7287	5320
1156	7294	5314
1157	7302	5310
1158	7310	5304
1159	7320	5300
1160	7327	5295
1161	7336	5290
1162	7343	5284
1163	7350	5278
1164	7356	5273
1165	7364	5267
1166	7368	5259
1167	7374	5252
1168	7379	5245
1169	7383	5238
1170	7388	5230
1171	7393	5223
1172	7398	5216
1173	7403	5209
1174	7408	5201
1175	7414	5195
1176	7420	5188
1177	7426	5182
1178	7431	5174
1179	7436	5167
1180	7441	5160
1181	7446	5153
1182	7452	5146
1183	7457	5139
1184	7462	5132
1185	7467	5125
1186	7472	5117
1187	7478	5111
1188	7483	5104
1189	7488	5097
1190	7493	5089
1191	7498	5082
1192	7504	5076
1193	7510	5070
1194	7517	5064
1195	7523	5057
1196	7528	5050
1197	7533	5043
1198	7538	5036
1199	7543	5029
1200	7550	5023
1201	7556	5016
1202	7560	5009
1203	7565	5002
1204	7571	4995
1205	7578	4989
1206	7583	4982
1207	7588	4975
1208	7593	4967
1209	7598	4960
1210	7603	4953
1211	7610	4947
1212	7624	4946
1213	7630	4940
1214	7636	4933
1215	7641	4926
1216	7648	4920
1217	7655	4914
1218	7660	4907
1219	7666	4901
1220	7671	4894
1221	7676	4887
1222	7681	4880
1223	7686	4873
1224	7691	4865
1225	7696	4859
1226	7701	4852
1227	7706	4844
1228	7711	4837
1229	7716	4830
1230	7722	4824
1231	7728	4817
1232	7733	4810
1233	7738	4803
1234	7743	4796
1235	7749	4789
1236	7755	4783
1237	7763	4778
1238	7769	4772
1239	7774	4765
1240	7780	4758
1241	7787	4752
1242	7794	4747
1243	7800	4740
1244	7806	4733
1245	7812	4727
1246	7816	4720
1247	7821	4713
1248	7827	4706
1249	7832	4699
1250	7837	4692
1251	7842	4685
1252	7848	4678
1253	7852	4671
1254	7866	4669
1255	7877	4666
1256	7882	4659
1257	7888	4652
1258	7894	4646
1259	7899	4639
1260	7904	4632
1261	7909	4625
1262	7915	4618
1263	7920	4611
1264	7925	4605
1265	7931	4598
1266	7936	4591
1267	7941	4584
1268	7947	4577
1269	7951	4570
1270	7956	4563
1271	7961	4556
1272	7966	4549
1273	7972	4542
1274	7977	4535
1275	7982	4528
1276	7986	4522
1277	7993	4515
1278	7998	4508
1279	8004	4502
1280	8008	4495
1281	8013	4488
1282	8019	4481
1283	8024	4474
1284	8029	4467
1285	8035	4461
1286	8040	4454
1287	8045	4447
1288	8050	4440
1289	8055	4433
1290	8060	4426
1291	8065	4419
1292	8070	4412
1293	8075	4405
1294	8080	4399
1295	8085	4392
1296	8090	4385
1297	8096	4378
1298	8101	4372
1299	8106	4365
1300	8111	4358
1301	8116	4351
1302	8121	4344
1303	8128	4338
1304	8133	4331
1305	8139	4325
1306	8145	4319
1307	8152	4313
1308	8158	4306
1309	8163	4299
1310	8169	4293
1311	8177	4287
1312	8185	4282
1313	8192	4277
1314	8200	4271
1315	8207	4266
1316	8214	4260
1317	8220	4253
1318	8226	4247
1319	8233	4241
1320	8238	4234
1321	8243	4227
1322	8251	4222
1323	8257	4215
1324	8262	4209
1325	8268	4202
1326	8273	4196
1327	8278	4189
1328	8284	4182
1329	8290	4176
1330	8295	4169
1331	8301	4163
1332	8307	4157
1333	8313	4150
1334	8318	4143
1335	8324	4137
1336	8331	4131
1337	8336	4124
1338	8341	4117
1339	8347	4111
1340	8351	4104
1341	8357	4097
1342	8362	4090
1343	8367	4084
1344	8372	4077
1345	8377	4070
1346	8382	4063
1347	8387	4057
1348	8393	4050
1349	8398	4043
1350	8403	4036
1351	8408	4030
1352	8414	4023
1353	8420	4017
1354	8426	4011
1355	8433	4005
1356	8438	3998
1357	8444	3992
1358	8449	3985
1359	8455	3979
1360	8461	3972
1361	8467	3966
1362	8472	3959
1363	8478	3953
1364	8485	3947
1365	8493	3942
1366	8498	3935
1367	8503	3928
1368	8509	3922
1369	8513	3915
1370	8519	3908
1371	8526	3902
1372	8531	3896
1373	8537	3889
1374	8543	3883
1375	8549	3877
1376	8557	3871
1377	8563	3865
1378	8568	3858
1379	8573	3851
1380	8580	3846
1381	8586	3839
1382	8592	3833
1383	8596	3826
1384	8602	3819
1385	8609	3813
1386	8614	3807
1387	8619	3800
1388	8625	3794
1389	8631	3787
1390	8638	3782
1391	8645	3776
1392	8652	3770
1393	8663	3766
1394	8669	3759
1395	8678	3754
1396	8684	3748
1397	8695	3744
1398	8703	3738
1399	8708	3732
1400	8715	3726
1401	8724	3721
1402	8735	3716
1403	8743	3711
1404	8753	3707
1405	8761	3701
1406	8767	3695
1407	8776	3689
1408	8784	3684
1409	8791	3678
1410	8799	3673
1411	8806	3667
1412	8811	3660
1413	8817	3654
1414	8824	3648
1415	8835	3643
1416	8843	3638
1417	8851	3632
1418	8861	3628
1419	8867	3621
1420	8872	3615
1421	8877	3608
1422	8882	3601
1423	8887	3594
1424	8892	3588
1425	8897	3581
1426	8902	3574
1427	8906	3567
1428	8912	3561
1429	8920	3555
1430	8925	3549
1431	8930	3542
1432	8936	3536
1433	8941	3529
1434	8948	3523
1435	8953	3516
1436	8958	3509
1437	8964	3503
1438	8969	3496
1439	8976	3490
1440	8984	3485
1441	8990	3478
1442	8995	3472
1443	9000	3465
1444	9005	3458
1445	9010	3452
1446	9015	3445
1447	9020	3438
1448	9025	3432
1449	9031	3425
1450	9035	3418
1451	9041	3412
1452	9045	3405
1453	9050	3398
1454	9057	3392
1455	9061	3385
1456	9067	3379
1457	9072	3372
1458	9077	3365
1459	9082	3359
1460	9087	3352
1461	9091	3345
1462	9096	3338
1463	9102	3332
1464	9107	3326
1465	9112	3319
1466	9117	3312
1467	9122	3306
1468	9128	3299
1469	9133	3293
1470	9138	3286
1471	9143	3279
1472	9148	3273
1473	9155	3267
1474	9159	3260
1475	9164	3253
1476	9170	3247
1477	9175	3240
1478	9180	3233
1479	9185	3227
1480	9190	3220
1481	9195	3214
1482	9200	3207
1483	9205	3200
1484	9210	3194
1485	9215	3187
1486	9220	3180
1487	9225	3174
1488	9230	3167
1489	9235	3161
1490	9240	3154
1491	9246	3148
1492	9251	3141
1493	9256	3135
1494	9262	3128
1495	9266	3122
1496	9272	3115
1497	9278	3109
1498	9284	3102
1499	9288	3096
1500	9293	3089
1501	9299	3083
1502	9304	3076
1503	9309	3070
1504	9314	3063
1505	9319	3056
1506	9324	3050
1507	9329	3043
1508	9334	3037
1509	9339	3030
1510	9344	3024
1511	9349	3017
1512	9354	3010
1513	9359	3004
1514	9364	2997
1515	9369	2991
1516	9374	2984
1517	9378	2977
1518	9383	2971
1519	9388	2964
1520	9393	2958
1521	9398	2951
1522	9404	2945
1523	9409	2938
1524	9414	2932
1525	9420	2926
1526	9425	2919
1527	9430	2913
1528	9435	2906
1529	9441	2900
1530	9446	2893
1531	9452	2887
1532	9457	2881
1533	9462	2874
1534	9467	2868
1535	9472	2861
1536	9477	2855
1537	9482	2848
1538	9487	2842
1539	9493	2835
1540	9498	2829
1541	9502	2822
1542	9508	2816
1543	9513	2809
1544	9518	2803
1545	9524	2797
1546	9529	2790
1547	9534	2784
1548	9539	2777
1549	9545	2771
1550	9549	2764
1551	9554	2758
1552	9559	2751
1553	9564	2745
1554	9570	2738
1555	9575	2732
1556	9580	2725
1557	9585	2719
1558	9591	2713
1559	9596	2706
1560	9601	2700
1561	9606	2693
1562	9611	2687
1563	9617	2681
1564	9622	2674
1565	9627	2668
1566	9632	2661
1567	9637	2655
1568	9643	2648
1569	9648	2642
1570	9653	2636
1571	9658	2629
1572	9663	2623
1573	9668	2616
1574	9672	2610
1575	9677	2603
1576	9682	2597
1577	9687	2590
1578	9692	2584
1579	9697	2577
1580	9703	2571
1581	9707	2565
1582	9712	2558
1583	9718	2552
1584	9723	2545
1585	9728	2539
1586	9736	2533
1587	9741	2527
1588	9746	2520
1589	9751	2514
1590	9756	2508
1591	9761	2501
1592	9766	2495
1593	9771	2488
1594	9776	2482
1595	9781	2476
1596	9786	2469
1597	9791	2463
1598	9798	2457
1599	9803	2450
1600	9807	2444
1601	9813	2438
1602	9818	2431
1603	9823	2425
1604	9829	2419
1605	9834	2412
1606	9839	2406
1607	9845	2400
1608	9850	2393
1609	9856	2387
1610	9862	2381
1611	9867	2374
1612	9872	2368
1613	9877	2362
1614	9882	2355
1615	9888	2349
1616	9893	2343
1617	9898	2337
1618	9903	2330
1619	9908	2324
1620	9915	2318
1621	9920	2311
1622	9925	2305
1623	9930	2299
1624	9935	2292
1625	9940	2286
1626	9945	2280
1627	9950	2273
1628	9955	2267
1629	9960	2260
1630	9965	2254
1631	9970	2248
1632	9975	2241
1633	9980	2235
1634	9985	2229
1635	9991	2223
1636	9996	2216
1637	10002	2210
1638	10009	2204
1639	10016	2198
1640	10022	2192
1641	10027	2186
1642	10032	2179
1643	10037	2173
1644	10043	2167
1645	10048	2161
1646	10053	2154
1647	10059	2148
1648	10063	2142
1649	10068	2135
1650	10073	2129
1651	10079	2123
1652	10084	2116
1653	10089	2110
1654	10095	2104
1655	10100	2098
1656	10106	2092
1657	10111	2085
1658	10117	2079
1659	10122	2073
1660	10127	2066
1661	10132	2060
1662	10137	2054
1663	10142	2048
1664	10147	2041
1665	10152	2035
1666	10157	2029
1667	10162	2022
1668	10169	2016
1669	10174	2010
1670	10179	2004
1671	10184	1997
1672	10189	1991
1673	10194	1985
1674	10199	1978
1675	10204	1972
1676	10209	1966
1677	10215	1960
1678	10220	1954
